id_transaction,age,quantity,price,discount_percent,rating,total_price,id_date,id_cust,id_branch,id_city,id_menu,id_category,id_method
TRX0853,24,4,27000,0,3.4,108000,TGL0737,CNA0184,BRCH001,KOA0102,MENU007,KTG0207,PAY0711
TRX0614,19,1,30000,10,3.4,27000,TGL0738,CNA0537,BRCH003,KOA0104,MENU002,KTG0206,PAY0711
TRX0526,40,2,27000,15,3.1,45900,TGL0738,CNA0468,BRCH002,KOA0103,MENU007,KTG0207,PAY0711
TRX0016,40,1,27000,0,4.4,27000,TGL0739,CNA0242,BRCH005,KOA0106,MENU007,KTG0207,PAY0711
TRX0944,40,1,20000,5,1.5,19000,TGL0740,CNA0204,BRCH001,KOA0102,MENU008,KTG0205,PAY0711
TRX0424,52,2,27000,0,4.7,54000,TGL0740,CNA0411,BRCH005,KOA0106,MENU007,KTG0207,PAY0710
TRX0157,49,2,23000,20,1.3,36800,TGL0740,CNA0143,BRCH005,KOA0106,MENU005,KTG0206,PAY0712
TRX0535,22,4,18000,10,4.7,64800,TGL0741,CNA0310,BRCH002,KOA0103,MENU010,KTG0205,PAY0712
TRX0519,17,3,32000,20,3.1,76800,TGL0741,CNA0205,BRCH004,KOA0105,MENU006,KTG0206,PAY0711
TRX0540,53,2,18000,10,3.2,32400,TGL0742,CNA0105,BRCH005,KOA0106,MENU010,KTG0205,PAY0709
TRX0889,29,2,18000,0,3.5,36000,TGL0743,CNA0256,BRCH001,KOA0102,MENU010,KTG0205,PAY0711
TRX0628,30,4,30000,0,4,120000,TGL0744,CNA0106,BRCH004,KOA0105,MENU002,KTG0206,PAY0709
TRX0893,37,1,28000,0,4,28000,TGL0745,CNA0234,BRCH003,KOA0104,MENU004,KTG0207,PAY0709
TRX0975,31,2,18000,15,3.8,30600,TGL0745,CNA0287,BRCH001,KOA0102,MENU010,KTG0205,PAY0709
TRX0154,27,4,25000,20,1.7,80000,TGL0746,CNA0558,BRCH005,KOA0106,MENU001,KTG0205,PAY0710
TRX0675,18,1,28000,10,5,25200,TGL0747,CNA0323,BRCH002,KOA0103,MENU004,KTG0207,PAY0710
TRX0447,41,1,32000,5,4,30400,TGL0748,CNA0560,BRCH001,KOA0102,MENU006,KTG0206,PAY0709
TRX0940,44,2,22000,0,2.9,44000,TGL0749,CNA0453,BRCH005,KOA0106,MENU003,KTG0205,PAY0712
TRX0753,35,4,32000,10,1.4,115200,TGL0749,CNA0342,BRCH005,KOA0106,MENU006,KTG0206,PAY0712
TRX0745,24,4,22000,15,3.1,74800,TGL0750,CNA0184,BRCH002,KOA0103,MENU003,KTG0205,PAY0709
TRX0673,47,5,30000,15,3.2,127500,TGL0751,CNA0240,BRCH001,KOA0102,MENU002,KTG0206,PAY0711
TRX0729,18,5,32000,0,1,160000,TGL0751,CNA0292,BRCH004,KOA0105,MENU006,KTG0206,PAY0712
TRX0763,20,3,23000,0,2.5,69000,TGL0751,CNA0236,BRCH003,KOA0104,MENU005,KTG0206,PAY0712
TRX0744,45,5,23000,15,1.8,97750,TGL0752,CNA0325,BRCH005,KOA0106,MENU005,KTG0206,PAY0710
TRX0138,51,4,20000,15,2.6,68000,TGL0752,CNA0315,BRCH005,KOA0106,MENU008,KTG0205,PAY0712
TRX0699,54,2,32000,0,3.7,64000,TGL0753,CNA0134,BRCH003,KOA0104,MENU006,KTG0206,PAY0712
TRX0115,34,1,22000,15,2,18700,TGL0754,CNA0222,BRCH001,KOA0102,MENU003,KTG0205,PAY0710
TRX0110,25,2,25000,10,4.1,45000,TGL0754,CNA0121,BRCH002,KOA0103,MENU001,KTG0205,PAY0709
TRX0836,27,1,22000,20,1.4,17600,TGL0755,CNA0318,BRCH001,KOA0102,MENU003,KTG0205,PAY0709
TRX0865,25,2,27000,0,4,54000,TGL0755,CNA0225,BRCH005,KOA0106,MENU007,KTG0207,PAY0712
TRX0235,19,2,25000,20,2.6,40000,TGL0756,CNA0180,BRCH002,KOA0103,MENU001,KTG0205,PAY0709
TRX0717,22,5,22000,0,1.9,110000,TGL0757,CNA0185,BRCH002,KOA0103,MENU003,KTG0205,PAY0710
TRX0370,38,5,18000,15,3.5,76500,TGL0758,CNA0177,BRCH002,KOA0103,MENU009,KTG0206,PAY0711
TRX0935,18,2,28000,0,4.7,56000,TGL0758,CNA0323,BRCH005,KOA0106,MENU004,KTG0207,PAY0711
TRX0977,18,4,18000,20,2.1,57600,TGL0759,CNA0323,BRCH003,KOA0104,MENU010,KTG0205,PAY0710
TRX0747,25,4,25000,0,1.3,100000,TGL0760,CNA0497,BRCH004,KOA0105,MENU001,KTG0205,PAY0709
TRX0435,40,3,32000,5,3.8,91200,TGL0761,CNA0468,BRCH003,KOA0104,MENU006,KTG0206,PAY0710
TRX0999,31,2,23000,5,1.9,43700,TGL0761,CNA0581,BRCH004,KOA0105,MENU005,KTG0206,PAY0711
TRX0553,48,2,18000,15,2.1,30600,TGL0761,CNA0158,BRCH002,KOA0103,MENU009,KTG0206,PAY0710
TRX0755,53,2,28000,15,2.8,47600,TGL0762,CNA0186,BRCH003,KOA0104,MENU004,KTG0207,PAY0710
TRX0544,23,3,18000,0,2.2,54000,TGL0763,CNA0219,BRCH004,KOA0105,MENU010,KTG0205,PAY0712
TRX0537,31,5,18000,10,3.6,81000,TGL0763,CNA0123,BRCH001,KOA0102,MENU010,KTG0205,PAY0712
TRX0238,46,1,18000,0,3.6,18000,TGL0764,CNA0414,BRCH001,KOA0102,MENU009,KTG0206,PAY0712
TRX0606,31,2,30000,0,3.2,60000,TGL0765,CNA0136,BRCH003,KOA0104,MENU002,KTG0206,PAY0710
TRX0046,37,2,23000,10,3.1,41400,TGL0766,CNA0434,BRCH005,KOA0106,MENU005,KTG0206,PAY0712
TRX0003,25,1,30000,5,3.1,28500,TGL0766,CNA0225,BRCH003,KOA0104,MENU002,KTG0206,PAY0710
TRX0362,30,2,28000,0,1.5,56000,TGL0767,CNA0126,BRCH004,KOA0105,MENU004,KTG0207,PAY0710
TRX0221,42,1,18000,10,1.9,16200,TGL0768,CNA0195,BRCH005,KOA0106,MENU009,KTG0206,PAY0710
TRX0929,49,4,18000,0,2.9,72000,TGL0769,CNA0312,BRCH005,KOA0106,MENU009,KTG0206,PAY0709
TRX0303,35,1,32000,10,3.9,28800,TGL0769,CNA0119,BRCH004,KOA0105,MENU006,KTG0206,PAY0712
TRX0156,27,3,18000,0,1.7,54000,TGL0769,CNA0318,BRCH004,KOA0105,MENU010,KTG0205,PAY0711
TRX0366,25,5,27000,20,2.6,108000,TGL0769,CNA0357,BRCH003,KOA0104,MENU007,KTG0207,PAY0709
TRX0590,18,3,27000,10,1.7,72900,TGL0770,CNA0223,BRCH001,KOA0102,MENU007,KTG0207,PAY0710
TRX0852,42,1,32000,5,1.3,30400,TGL0770,CNA0265,BRCH003,KOA0104,MENU006,KTG0206,PAY0711
TRX0183,27,3,25000,0,3.7,75000,TGL0770,CNA0101,BRCH001,KOA0102,MENU001,KTG0205,PAY0711
TRX0012,44,4,18000,15,2.3,61200,TGL0770,CNA0303,BRCH005,KOA0106,MENU010,KTG0205,PAY0711
TRX0880,18,1,22000,5,4.5,20900,TGL0770,CNA0165,BRCH003,KOA0104,MENU003,KTG0205,PAY0711
TRX0905,25,1,23000,0,3.4,23000,TGL0771,CNA0497,BRCH005,KOA0106,MENU005,KTG0206,PAY0711
TRX0442,52,1,22000,0,1.5,22000,TGL0772,CNA0411,BRCH005,KOA0106,MENU003,KTG0205,PAY0712
TRX0397,30,1,18000,20,1.5,14400,TGL0772,CNA0126,BRCH005,KOA0106,MENU009,KTG0206,PAY0710
TRX0510,45,2,20000,5,1.5,38000,TGL0772,CNA0531,BRCH002,KOA0103,MENU008,KTG0205,PAY0711
TRX0098,53,3,28000,0,4.4,84000,TGL0773,CNA0169,BRCH003,KOA0104,MENU004,KTG0207,PAY0710
TRX0973,48,3,20000,20,2.5,48000,TGL0773,CNA0158,BRCH001,KOA0102,MENU008,KTG0205,PAY0709
TRX0765,27,4,28000,0,1.9,112000,TGL0773,CNA0558,BRCH002,KOA0103,MENU004,KTG0207,PAY0712
TRX0688,45,1,30000,0,3.5,30000,TGL0774,CNA0531,BRCH003,KOA0104,MENU002,KTG0206,PAY0710
TRX0686,33,5,32000,20,2.2,128000,TGL0774,CNA0113,BRCH005,KOA0106,MENU006,KTG0206,PAY0711
TRX0170,52,3,20000,10,4.4,54000,TGL0774,CNA0277,BRCH004,KOA0105,MENU008,KTG0205,PAY0712
TRX0602,49,2,23000,15,1.4,39100,TGL0774,CNA0152,BRCH003,KOA0104,MENU005,KTG0206,PAY0710
TRX0145,18,1,27000,10,4.4,24300,TGL0775,CNA0155,BRCH003,KOA0104,MENU007,KTG0207,PAY0709
TRX0864,45,4,30000,0,2.4,120000,TGL0776,CNA0109,BRCH001,KOA0102,MENU002,KTG0206,PAY0709
TRX0226,38,4,25000,15,1.9,85000,TGL0777,CNA0299,BRCH005,KOA0106,MENU001,KTG0205,PAY0710
TRX0436,25,5,27000,0,4.3,135000,TGL0778,CNA0280,BRCH001,KOA0102,MENU007,KTG0207,PAY0709
TRX0933,42,4,27000,15,2.8,91800,TGL0779,CNA0195,BRCH002,KOA0103,MENU007,KTG0207,PAY0712
TRX0568,40,1,22000,0,3,22000,TGL0779,CNA0242,BRCH004,KOA0105,MENU003,KTG0205,PAY0711
TRX0925,42,4,32000,20,1.9,102400,TGL0780,CNA0195,BRCH004,KOA0105,MENU006,KTG0206,PAY0712
TRX0394,32,3,32000,0,2.2,96000,TGL0780,CNA0390,BRCH004,KOA0105,MENU006,KTG0206,PAY0709
TRX0632,23,4,28000,0,2.4,112000,TGL0781,CNA0147,BRCH005,KOA0106,MENU004,KTG0207,PAY0711
TRX0854,32,3,20000,20,4.9,48000,TGL0781,CNA0278,BRCH004,KOA0105,MENU008,KTG0205,PAY0709
TRX0070,17,5,30000,0,1.5,150000,TGL0782,CNA0232,BRCH003,KOA0104,MENU002,KTG0206,PAY0710
TRX0365,29,5,30000,0,3.9,150000,TGL0782,CNA0157,BRCH001,KOA0102,MENU002,KTG0206,PAY0709
TRX0624,27,2,20000,0,4.7,40000,TGL0782,CNA0318,BRCH003,KOA0104,MENU008,KTG0205,PAY0712
TRX0319,18,3,18000,10,1.5,48600,TGL0783,CNA0223,BRCH003,KOA0104,MENU010,KTG0205,PAY0711
TRX0665,24,3,27000,20,2.6,64800,TGL0784,CNA0199,BRCH005,KOA0106,MENU007,KTG0207,PAY0711
TRX0294,43,5,28000,15,4.3,119000,TGL0784,CNA0181,BRCH002,KOA0103,MENU004,KTG0207,PAY0711
TRX0402,41,2,25000,20,1.1,40000,TGL0784,CNA0560,BRCH005,KOA0106,MENU001,KTG0205,PAY0710
TRX0174,23,1,22000,5,4.2,20900,TGL0785,CNA0219,BRCH002,KOA0103,MENU003,KTG0205,PAY0710
TRX0886,33,4,32000,10,1.1,115200,TGL0786,CNA0113,BRCH004,KOA0105,MENU006,KTG0206,PAY0712
TRX0953,28,5,18000,0,4.8,90000,TGL0786,CNA0297,BRCH003,KOA0104,MENU010,KTG0205,PAY0712
TRX0439,53,1,32000,15,1.6,27200,TGL0787,CNA0105,BRCH002,KOA0103,MENU006,KTG0206,PAY0709
TRX0093,20,4,18000,5,2.2,68400,TGL0787,CNA0153,BRCH003,KOA0104,MENU009,KTG0206,PAY0709
TRX0429,53,3,25000,0,3.3,75000,TGL0787,CNA0138,BRCH005,KOA0106,MENU001,KTG0205,PAY0710
TRX0566,49,4,22000,0,3.3,88000,TGL0788,CNA0152,BRCH005,KOA0106,MENU003,KTG0205,PAY0710
TRX0470,32,3,30000,5,2.7,85500,TGL0788,CNA0278,BRCH003,KOA0104,MENU002,KTG0206,PAY0710
TRX0065,48,5,22000,20,3.8,88000,TGL0789,CNA0174,BRCH003,KOA0104,MENU003,KTG0205,PAY0711
TRX0756,30,3,20000,15,3.9,51000,TGL0790,CNA0126,BRCH003,KOA0104,MENU008,KTG0205,PAY0711
TRX0278,33,1,30000,0,2.8,30000,TGL0790,CNA0130,BRCH001,KOA0102,MENU002,KTG0206,PAY0710
TRX0676,41,1,25000,15,4.9,21250,TGL0791,CNA0191,BRCH003,KOA0104,MENU001,KTG0205,PAY0711
TRX0870,41,1,22000,15,4.6,18700,TGL0792,CNA0641,BRCH002,KOA0103,MENU003,KTG0205,PAY0711
TRX0772,44,3,18000,0,1.6,54000,TGL0793,CNA0453,BRCH002,KOA0103,MENU009,KTG0206,PAY0711
TRX0246,44,3,23000,0,1.5,69000,TGL0794,CNA0453,BRCH003,KOA0104,MENU005,KTG0206,PAY0709
TRX0967,43,4,18000,0,4.2,72000,TGL0794,CNA0140,BRCH002,KOA0103,MENU010,KTG0205,PAY0711
TRX0316,30,5,18000,20,2.4,72000,TGL0795,CNA0106,BRCH005,KOA0106,MENU009,KTG0206,PAY0709
TRX0485,27,4,28000,0,1,112000,TGL0796,CNA0646,BRCH001,KOA0102,MENU004,KTG0207,PAY0711
TRX0123,41,3,28000,20,2.5,67200,TGL0797,CNA0104,BRCH002,KOA0103,MENU004,KTG0207,PAY0710
TRX0623,42,1,32000,15,2.4,27200,TGL0797,CNA0265,BRCH001,KOA0102,MENU006,KTG0206,PAY0710
TRX0901,44,2,18000,5,2.4,34200,TGL0797,CNA0303,BRCH002,KOA0103,MENU009,KTG0206,PAY0711
TRX0396,44,3,23000,0,3.7,69000,TGL0798,CNA0453,BRCH003,KOA0104,MENU005,KTG0206,PAY0712
TRX0523,49,4,22000,15,3.3,74800,TGL0799,CNA0211,BRCH005,KOA0106,MENU003,KTG0205,PAY0709
TRX0460,27,5,18000,0,2,90000,TGL0800,CNA0101,BRCH003,KOA0104,MENU009,KTG0206,PAY0709
TRX0801,32,3,28000,20,1.7,67200,TGL0801,CNA0278,BRCH004,KOA0105,MENU004,KTG0207,PAY0709
TRX0972,35,5,22000,10,4.7,99000,TGL0801,CNA0654,BRCH003,KOA0104,MENU003,KTG0205,PAY0709
TRX0711,18,2,32000,10,3.5,57600,TGL0802,CNA0233,BRCH003,KOA0104,MENU006,KTG0206,PAY0712
TRX0056,38,5,27000,20,1.4,108000,TGL0802,CNA0426,BRCH002,KOA0103,MENU007,KTG0207,PAY0711
TRX0187,17,2,27000,15,1.6,45900,TGL0803,CNA0205,BRCH002,KOA0103,MENU007,KTG0207,PAY0709
TRX0125,54,1,23000,10,3.2,20700,TGL0803,CNA0183,BRCH005,KOA0106,MENU005,KTG0206,PAY0710
TRX0355,31,4,20000,0,4.3,80000,TGL0803,CNA0123,BRCH004,KOA0105,MENU008,KTG0205,PAY0709
TRX0654,25,5,18000,0,3.9,90000,TGL0804,CNA0225,BRCH004,KOA0105,MENU009,KTG0206,PAY0710
TRX0283,48,3,28000,5,3.8,79800,TGL0804,CNA0174,BRCH002,KOA0103,MENU004,KTG0207,PAY0709
TRX0323,25,3,32000,10,1.3,86400,TGL0805,CNA0497,BRCH001,KOA0102,MENU006,KTG0206,PAY0710
TRX0309,49,4,28000,5,4.3,106400,TGL0805,CNA0224,BRCH003,KOA0104,MENU004,KTG0207,PAY0709
TRX0855,27,2,28000,10,2.4,50400,TGL0805,CNA0333,BRCH004,KOA0105,MENU004,KTG0207,PAY0710
TRX0258,48,4,27000,0,3.7,108000,TGL0806,CNA0174,BRCH004,KOA0105,MENU007,KTG0207,PAY0712
TRX0304,42,1,22000,5,4.9,20900,TGL0806,CNA0348,BRCH003,KOA0104,MENU003,KTG0205,PAY0709
TRX0053,25,4,23000,0,2.1,92000,TGL0807,CNA0217,BRCH001,KOA0102,MENU005,KTG0206,PAY0710
TRX0336,19,3,18000,10,4.9,48600,TGL0807,CNA0537,BRCH002,KOA0103,MENU010,KTG0205,PAY0710
TRX0140,19,5,32000,0,4.5,160000,TGL0808,CNA0188,BRCH001,KOA0102,MENU006,KTG0206,PAY0711
TRX0552,39,4,28000,0,4.1,112000,TGL0809,CNA0670,BRCH002,KOA0103,MENU004,KTG0207,PAY0711
TRX0059,51,2,23000,20,1.4,36800,TGL0809,CNA0200,BRCH003,KOA0104,MENU005,KTG0206,PAY0709
TRX0524,34,1,18000,15,1,15300,TGL0809,CNA0269,BRCH004,KOA0105,MENU010,KTG0205,PAY0712
TRX0780,19,3,28000,20,1.5,67200,TGL0810,CNA0402,BRCH005,KOA0106,MENU004,KTG0207,PAY0711
TRX0421,30,5,32000,20,4.5,128000,TGL0810,CNA0674,BRCH004,KOA0105,MENU006,KTG0206,PAY0709
TRX0579,40,3,20000,0,2.8,60000,TGL0811,CNA0381,BRCH001,KOA0102,MENU008,KTG0205,PAY0710
TRX0028,43,3,32000,5,4.4,91200,TGL0812,CNA0344,BRCH001,KOA0102,MENU006,KTG0206,PAY0712
TRX0585,21,5,32000,20,2.8,128000,TGL0813,CNA0208,BRCH002,KOA0103,MENU006,KTG0206,PAY0709
TRX0486,51,4,30000,20,3,96000,TGL0813,CNA0114,BRCH003,KOA0104,MENU002,KTG0206,PAY0712
TRX0879,18,5,18000,0,3.5,90000,TGL0813,CNA0214,BRCH003,KOA0104,MENU009,KTG0206,PAY0711
TRX0877,39,3,18000,0,2.4,54000,TGL0814,CNA0670,BRCH003,KOA0104,MENU009,KTG0206,PAY0711
TRX0437,38,5,28000,0,2.3,140000,TGL0815,CNA0167,BRCH003,KOA0104,MENU004,KTG0207,PAY0712
TRX0132,18,2,22000,20,2.4,35200,TGL0815,CNA0233,BRCH005,KOA0106,MENU003,KTG0205,PAY0710
TRX0403,18,3,27000,0,2,81000,TGL0816,CNA0223,BRCH002,KOA0103,MENU007,KTG0207,PAY0712
TRX0718,18,1,27000,10,1.8,24300,TGL0817,CNA0170,BRCH002,KOA0103,MENU007,KTG0207,PAY0709
TRX0774,27,4,18000,20,2.4,57600,TGL0817,CNA0318,BRCH005,KOA0106,MENU010,KTG0205,PAY0711
TRX0817,53,4,25000,10,1.7,90000,TGL0818,CNA0169,BRCH004,KOA0105,MENU001,KTG0205,PAY0709
TRX0839,27,2,28000,5,3.1,53200,TGL0818,CNA0318,BRCH005,KOA0106,MENU004,KTG0207,PAY0710
TRX0277,39,1,23000,20,3.9,18400,TGL0819,CNA0670,BRCH003,KOA0104,MENU005,KTG0206,PAY0712
TRX0376,27,5,20000,0,4.2,100000,TGL0820,CNA0558,BRCH002,KOA0103,MENU008,KTG0205,PAY0711
TRX0427,39,1,27000,0,1.5,27000,TGL0820,CNA0244,BRCH003,KOA0104,MENU007,KTG0207,PAY0712
TRX0007,30,1,20000,0,3,20000,TGL0820,CNA0255,BRCH005,KOA0106,MENU008,KTG0205,PAY0710
TRX0253,53,1,28000,5,3.7,26600,TGL0821,CNA0138,BRCH005,KOA0106,MENU004,KTG0207,PAY0709
TRX0986,54,5,18000,0,3.5,90000,TGL0822,CNA0134,BRCH001,KOA0102,MENU010,KTG0205,PAY0712
TRX0269,22,5,28000,20,3,112000,TGL0822,CNA0118,BRCH003,KOA0104,MENU004,KTG0207,PAY0710
TRX0904,23,2,32000,0,3.3,64000,TGL0822,CNA0219,BRCH003,KOA0104,MENU006,KTG0206,PAY0709
TRX0749,34,5,27000,0,2.3,135000,TGL0823,CNA0696,BRCH003,KOA0104,MENU007,KTG0207,PAY0710
TRX0882,33,1,32000,0,1.8,32000,TGL0824,CNA0124,BRCH003,KOA0104,MENU006,KTG0206,PAY0710
TRX0279,23,2,32000,20,4.8,51200,TGL0824,CNA0201,BRCH001,KOA0102,MENU006,KTG0206,PAY0712
TRX0812,49,2,18000,0,4.5,36000,TGL0824,CNA0224,BRCH003,KOA0104,MENU010,KTG0205,PAY0712
TRX0036,38,5,22000,5,1.3,104500,TGL0824,CNA0426,BRCH003,KOA0104,MENU003,KTG0205,PAY0709
TRX0533,52,4,20000,10,2.8,72000,TGL0825,CNA0411,BRCH003,KOA0104,MENU008,KTG0205,PAY0712
TRX0361,36,2,28000,20,1.3,44800,TGL0825,CNA0263,BRCH001,KOA0102,MENU004,KTG0207,PAY0709
TRX0037,42,4,20000,15,2.4,68000,TGL0825,CNA0265,BRCH004,KOA0105,MENU008,KTG0205,PAY0710
TRX0787,53,2,22000,10,3,39600,TGL0825,CNA0202,BRCH004,KOA0105,MENU003,KTG0205,PAY0711
TRX0949,33,3,32000,0,3.5,96000,TGL0826,CNA0130,BRCH003,KOA0104,MENU006,KTG0206,PAY0710
TRX0668,40,5,25000,20,1.5,100000,TGL0827,CNA0132,BRCH005,KOA0106,MENU001,KTG0205,PAY0709
TRX0249,24,5,20000,0,4,100000,TGL0828,CNA0507,BRCH003,KOA0104,MENU008,KTG0205,PAY0709
TRX0945,24,5,27000,0,2.5,135000,TGL0829,CNA0708,BRCH001,KOA0102,MENU007,KTG0207,PAY0711
TRX0888,38,4,18000,15,4.8,61200,TGL0830,CNA0177,BRCH004,KOA0105,MENU009,KTG0206,PAY0711
TRX0220,48,5,20000,0,3.5,100000,TGL0831,CNA0166,BRCH003,KOA0104,MENU008,KTG0205,PAY0712
TRX0538,31,2,25000,15,1.2,42500,TGL0832,CNA0136,BRCH001,KOA0102,MENU001,KTG0205,PAY0711
TRX0713,29,4,32000,10,2.9,115200,TGL0832,CNA0157,BRCH002,KOA0103,MENU006,KTG0206,PAY0711
TRX0208,42,4,27000,0,3,108000,TGL0832,CNA0133,BRCH001,KOA0102,MENU007,KTG0207,PAY0711
TRX0938,48,2,20000,0,2.2,40000,TGL0832,CNA0174,BRCH001,KOA0102,MENU008,KTG0205,PAY0711
TRX0531,22,5,20000,0,2.8,100000,TGL0832,CNA0185,BRCH003,KOA0104,MENU008,KTG0205,PAY0710
TRX0892,51,5,18000,10,1.8,81000,TGL0833,CNA0315,BRCH005,KOA0106,MENU009,KTG0206,PAY0711
TRX0678,49,2,18000,5,2,34200,TGL0834,CNA0211,BRCH003,KOA0104,MENU009,KTG0206,PAY0711
TRX0491,48,4,32000,0,2.8,128000,TGL0834,CNA0166,BRCH004,KOA0105,MENU006,KTG0206,PAY0709
TRX0072,31,2,23000,10,1.7,41400,TGL0835,CNA0287,BRCH002,KOA0103,MENU005,KTG0206,PAY0710
TRX0517,40,4,20000,20,1.4,64000,TGL0835,CNA0204,BRCH004,KOA0105,MENU008,KTG0205,PAY0712
TRX0420,54,2,32000,15,3.6,54400,TGL0836,CNA0183,BRCH002,KOA0103,MENU006,KTG0206,PAY0711
TRX0708,44,3,18000,0,4.2,54000,TGL0836,CNA0154,BRCH004,KOA0105,MENU010,KTG0205,PAY0711
TRX0815,48,3,18000,0,3.3,54000,TGL0836,CNA0166,BRCH002,KOA0103,MENU010,KTG0205,PAY0711
TRX0233,33,3,30000,0,1.2,90000,TGL0837,CNA0130,BRCH001,KOA0102,MENU002,KTG0206,PAY0710
TRX0976,19,4,27000,5,2.2,102600,TGL0838,CNA0247,BRCH003,KOA0104,MENU007,KTG0207,PAY0709
TRX0674,22,4,28000,15,2.1,95200,TGL0838,CNA0185,BRCH004,KOA0105,MENU004,KTG0207,PAY0712
TRX0161,49,4,28000,15,1.4,95200,TGL0839,CNA0727,BRCH004,KOA0105,MENU004,KTG0207,PAY0709
TRX0310,31,3,30000,20,1,72000,TGL0840,CNA0136,BRCH003,KOA0104,MENU002,KTG0206,PAY0710
TRX0377,35,2,20000,20,1.1,32000,TGL0840,CNA0342,BRCH001,KOA0102,MENU008,KTG0205,PAY0710
TRX0506,52,5,20000,0,1.9,100000,TGL0841,CNA0215,BRCH003,KOA0104,MENU008,KTG0205,PAY0709
TRX0687,25,3,27000,15,4,68850,TGL0841,CNA0357,BRCH003,KOA0104,MENU007,KTG0207,PAY0710
TRX0202,38,1,25000,0,4.2,25000,TGL0842,CNA0177,BRCH004,KOA0105,MENU001,KTG0205,PAY0709
TRX0539,22,1,20000,0,2.8,20000,TGL0842,CNA0185,BRCH004,KOA0105,MENU008,KTG0205,PAY0709
TRX0804,46,3,25000,0,4.2,75000,TGL0843,CNA0115,BRCH002,KOA0103,MENU001,KTG0205,PAY0711
TRX0507,49,4,18000,0,1.7,72000,TGL0844,CNA0152,BRCH005,KOA0106,MENU010,KTG0205,PAY0709
TRX0464,36,3,25000,10,3,67500,TGL0845,CNA0128,BRCH005,KOA0106,MENU001,KTG0205,PAY0710
TRX0558,37,5,18000,10,4.5,81000,TGL0845,CNA0168,BRCH002,KOA0103,MENU010,KTG0205,PAY0709
TRX0385,21,3,28000,0,4.5,84000,TGL0846,CNA0284,BRCH002,KOA0103,MENU004,KTG0207,PAY0710
TRX0993,40,4,18000,5,3.1,68400,TGL0847,CNA0245,BRCH001,KOA0102,MENU010,KTG0205,PAY0712
TRX0080,23,5,27000,0,3.9,135000,TGL0848,CNA0219,BRCH004,KOA0105,MENU007,KTG0207,PAY0709
TRX0019,46,4,27000,10,3.8,97200,TGL0848,CNA0115,BRCH001,KOA0102,MENU007,KTG0207,PAY0712
TRX0216,18,2,25000,15,3,42500,TGL0848,CNA0214,BRCH002,KOA0103,MENU001,KTG0205,PAY0711
TRX0314,40,1,32000,20,2.8,25600,TGL0849,CNA0494,BRCH005,KOA0106,MENU006,KTG0206,PAY0712
TRX0393,49,1,18000,5,1.4,17100,TGL0850,CNA0152,BRCH004,KOA0105,MENU010,KTG0205,PAY0710
TRX0284,23,5,30000,0,4.5,150000,TGL0851,CNA0219,BRCH003,KOA0104,MENU002,KTG0206,PAY0712
TRX0501,49,4,28000,10,1.7,100800,TGL0851,CNA0129,BRCH004,KOA0105,MENU004,KTG0207,PAY0712
TRX0965,42,3,22000,15,3.1,56100,TGL0852,CNA0295,BRCH004,KOA0105,MENU003,KTG0205,PAY0712
TRX0496,17,5,27000,15,2.7,114750,TGL0852,CNA0748,BRCH001,KOA0102,MENU007,KTG0207,PAY0709
TRX0757,31,2,27000,0,4.4,54000,TGL0853,CNA0268,BRCH005,KOA0106,MENU007,KTG0207,PAY0709
TRX0063,54,2,18000,10,1.2,32400,TGL0854,CNA0183,BRCH001,KOA0102,MENU009,KTG0206,PAY0709
TRX0863,34,3,32000,0,4.4,96000,TGL0854,CNA0222,BRCH002,KOA0103,MENU006,KTG0206,PAY0710
TRX0480,19,5,22000,20,1.4,88000,TGL0855,CNA0247,BRCH005,KOA0106,MENU003,KTG0205,PAY0710
TRX0456,53,3,32000,20,3.6,76800,TGL0855,CNA0169,BRCH001,KOA0102,MENU006,KTG0206,PAY0709
TRX0873,19,4,22000,15,1.1,74800,TGL0856,CNA0180,BRCH003,KOA0104,MENU003,KTG0205,PAY0709
TRX0581,33,3,23000,0,1.5,69000,TGL0857,CNA0130,BRCH001,KOA0102,MENU005,KTG0206,PAY0709
TRX0700,21,5,32000,20,3,128000,TGL0858,CNA0108,BRCH001,KOA0102,MENU006,KTG0206,PAY0712
TRX0922,49,3,25000,20,3.9,60000,TGL0859,CNA0727,BRCH004,KOA0105,MENU001,KTG0205,PAY0709
TRX0997,43,1,28000,0,3.8,28000,TGL0859,CNA0140,BRCH005,KOA0106,MENU004,KTG0207,PAY0710
TRX0325,42,4,23000,20,1.1,73600,TGL0859,CNA0295,BRCH004,KOA0105,MENU005,KTG0206,PAY0712
TRX0064,48,3,25000,0,1.7,75000,TGL0860,CNA0760,BRCH005,KOA0106,MENU001,KTG0205,PAY0711
TRX0662,25,3,30000,0,3.9,90000,TGL0860,CNA0176,BRCH004,KOA0105,MENU002,KTG0206,PAY0709
TRX0433,18,3,22000,20,3.2,52800,TGL0861,CNA0323,BRCH004,KOA0105,MENU003,KTG0205,PAY0711
TRX0142,17,4,18000,20,3.1,57600,TGL0861,CNA0748,BRCH003,KOA0104,MENU009,KTG0206,PAY0711
TRX0005,29,5,32000,15,3.7,136000,TGL0862,CNA0256,BRCH003,KOA0104,MENU006,KTG0206,PAY0710
TRX0043,44,4,20000,20,1.5,64000,TGL0862,CNA0420,BRCH003,KOA0104,MENU008,KTG0205,PAY0709
